business_id,business_name,category,quarter,count,rating,quarter123
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),7-Oct,3,4.3,1-Oct-07
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),7-Oct,5,3.6,1-Oct-07
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),8-Oct,9,2.8,1-Oct-08
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),8-Oct,22,4.2,1-Oct-08
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),8-Oct,13,3.2,1-Oct-08
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),8-Oct,3,3,1-Oct-08
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),8-Oct,5,3.2,1-Oct-08
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),8-Oct,10,4.3,1-Oct-08
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),8-Oct,6,3.7,1-Oct-08
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),8-Oct,8,4,1-Oct-08
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),8-Oct,33,3.7,1-Oct-08
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),8-Oct,5,4.8,1-Oct-08
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),8-Oct,12,2.6,1-Oct-08
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),8-Oct,3,5,1-Oct-08
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),8-Oct,16,3.4,1-Oct-08
#NAME?,MGM Grand Buffet,American (Traditional),8-Oct,8,2.4,1-Oct-08
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),8-Oct,12,4,1-Oct-08
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),8-Oct,3,4,1-Oct-08
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),8-Oct,11,3.6,1-Oct-08
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),8-Oct,10,3.3,1-Oct-08
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),8-Oct,12,4.2,1-Oct-08
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),8-Oct,11,4.2,1-Oct-08
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),9-Oct,12,3.1,1-Oct-09
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),9-Oct,59,3.8,1-Oct-09
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),9-Oct,13,3.5,1-Oct-09
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),9-Oct,17,3.1,1-Oct-09
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),9-Oct,15,2.9,1-Oct-09
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),9-Oct,8,4,1-Oct-09
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),9-Oct,2,2.5,1-Oct-09
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),9-Oct,22,3.9,1-Oct-09
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),9-Oct,9,3.3,1-Oct-09
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),9-Oct,47,3.7,1-Oct-09
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),9-Oct,10,4,1-Oct-09
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),9-Oct,14,2.6,1-Oct-09
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),9-Oct,20,3.5,1-Oct-09
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),9-Oct,3,3.3,1-Oct-09
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),9-Oct,18,2.8,1-Oct-09
#NAME?,MGM Grand Buffet,American (Traditional),9-Oct,14,2.6,1-Oct-09
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),9-Oct,7,3.4,1-Oct-09
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),9-Oct,11,3.8,1-Oct-09
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),9-Oct,51,3.3,1-Oct-09
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),9-Oct,19,4.2,1-Oct-09
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),9-Oct,21,4.2,1-Oct-09
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),9-Oct,9,4.1,1-Oct-09
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),9-Oct,11,3.6,1-Oct-09
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),10-Oct,39,4.2,1-Oct-10
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),10-Oct,16,3.2,1-Oct-10
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),10-Oct,68,3.9,1-Oct-10
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),10-Oct,11,3.2,1-Oct-10
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),10-Oct,23,3.2,1-Oct-10
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),10-Oct,17,3.2,1-Oct-10
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),10-Oct,9,4.2,1-Oct-10
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),10-Oct,28,4.2,1-Oct-10
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),10-Oct,5,4.2,1-Oct-10
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),10-Oct,49,3.8,1-Oct-10
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),10-Oct,46,3.9,1-Oct-10
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),10-Oct,48,4,1-Oct-10
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10-Oct,15,3.7,1-Oct-10
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10-Oct,18,3.5,1-Oct-10
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10-Oct,22,2.2,1-Oct-10
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10-Oct,66,4,1-Oct-10
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10-Oct,11,3.9,1-Oct-10
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10-Oct,20,3.2,1-Oct-10
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),10-Oct,10,4.8,1-Oct-10
#NAME?,MGM Grand Buffet,American (Traditional),10-Oct,13,2.8,1-Oct-10
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),10-Oct,25,3.5,1-Oct-10
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),10-Oct,10,3.7,1-Oct-10
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),10-Oct,8,4,1-Oct-10
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),10-Oct,114,3.2,1-Oct-10
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),10-Oct,23,4.1,1-Oct-10
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),10-Oct,27,3.7,1-Oct-10
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),10-Oct,21,3.6,1-Oct-10
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),10-Oct,30,3.9,1-Oct-10
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),11-Oct,37,3.9,1-Oct-11
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),11-Oct,26,2.7,1-Oct-11
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),11-Oct,64,3.8,1-Oct-11
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),11-Oct,24,3,1-Oct-11
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),11-Oct,11,4,1-Oct-11
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),11-Oct,19,3,1-Oct-11
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),11-Oct,25,4.5,1-Oct-11
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),11-Oct,34,3.8,1-Oct-11
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),11-Oct,16,3.8,1-Oct-11
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),11-Oct,6,4.8,1-Oct-11
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),11-Oct,52,3.7,1-Oct-11
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),11-Oct,45,3.8,1-Oct-11
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),11-Oct,59,3.6,1-Oct-11
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),11-Oct,44,2.3,1-Oct-11
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),11-Oct,13,2.8,1-Oct-11
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),11-Oct,90,3.8,1-Oct-11
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),11-Oct,19,2.2,1-Oct-11
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),11-Oct,49,3.9,1-Oct-11
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),11-Oct,12,3.8,1-Oct-11
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),11-Oct,30,3.4,1-Oct-11
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),11-Oct,28,4.3,1-Oct-11
#NAME?,MGM Grand Buffet,American (Traditional),11-Oct,20,2.2,1-Oct-11
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),11-Oct,21,4,1-Oct-11
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),11-Oct,12,3.5,1-Oct-11
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),11-Oct,12,3.6,1-Oct-11
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),11-Oct,136,3.1,1-Oct-11
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),11-Oct,23,3.7,1-Oct-11
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),11-Oct,56,4.1,1-Oct-11
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),11-Oct,24,3.8,1-Oct-11
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),11-Oct,17,3.8,1-Oct-11
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),12-Oct,21,3.7,1-Oct-12
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),12-Oct,22,4.1,1-Oct-12
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),12-Oct,18,2.4,1-Oct-12
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),12-Oct,70,3.8,1-Oct-12
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),12-Oct,18,3.1,1-Oct-12
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),12-Oct,23,2.7,1-Oct-12
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),12-Oct,28,3.1,1-Oct-12
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),12-Oct,25,4.6,1-Oct-12
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),12-Oct,39,4.3,1-Oct-12
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),12-Oct,11,3.8,1-Oct-12
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),12-Oct,13,3.4,1-Oct-12
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),12-Oct,41,3.9,1-Oct-12
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,American (Traditional),12-Oct,16,3.3,1-Oct-12
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),12-Oct,38,3.9,1-Oct-12
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),12-Oct,35,4,1-Oct-12
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),12-Oct,38,2.3,1-Oct-12
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),12-Oct,22,3.6,1-Oct-12
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),12-Oct,80,4,1-Oct-12
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),12-Oct,28,2.9,1-Oct-12
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),12-Oct,32,4.1,1-Oct-12
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),12-Oct,9,4.4,1-Oct-12
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),12-Oct,31,3.5,1-Oct-12
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),12-Oct,37,4.4,1-Oct-12
#NAME?,MGM Grand Buffet,American (Traditional),12-Oct,13,2.1,1-Oct-12
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),12-Oct,19,3.5,1-Oct-12
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),12-Oct,22,3.8,1-Oct-12
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),12-Oct,19,4,1-Oct-12
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),12-Oct,106,2.8,1-Oct-12
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),12-Oct,35,4.2,1-Oct-12
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),12-Oct,55,3.8,1-Oct-12
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),12-Oct,14,3.6,1-Oct-12
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),12-Oct,26,4,1-Oct-12
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),13-Oct,51,3.9,1-Oct-13
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),13-Oct,25,3.9,1-Oct-13
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),13-Oct,24,2.7,1-Oct-13
nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,American (Traditional),13-Oct,60,4,1-Oct-13
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),13-Oct,61,3.6,1-Oct-13
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),13-Oct,24,3.1,1-Oct-13
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),13-Oct,18,3.3,1-Oct-13
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),13-Oct,29,3.2,1-Oct-13
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),13-Oct,44,4.6,1-Oct-13
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),13-Oct,51,4.3,1-Oct-13
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),13-Oct,17,3.4,1-Oct-13
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),13-Oct,19,3.8,1-Oct-13
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),13-Oct,50,3.9,1-Oct-13
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,American (Traditional),13-Oct,268,3.9,1-Oct-13
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),13-Oct,30,3.4,1-Oct-13
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),13-Oct,57,3.9,1-Oct-13
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),13-Oct,31,2.8,1-Oct-13
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),13-Oct,18,3.7,1-Oct-13
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),13-Oct,117,3.7,1-Oct-13
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),13-Oct,30,2.4,1-Oct-13
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),13-Oct,38,4.2,1-Oct-13
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),13-Oct,34,4.4,1-Oct-13
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),13-Oct,23,3.4,1-Oct-13
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),13-Oct,58,4.3,1-Oct-13
#NAME?,MGM Grand Buffet,American (Traditional),13-Oct,25,2.6,1-Oct-13
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),13-Oct,21,3,1-Oct-13
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),13-Oct,30,4.4,1-Oct-13
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),13-Oct,39,4,1-Oct-13
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),13-Oct,121,3,1-Oct-13
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),13-Oct,27,4.4,1-Oct-13
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),13-Oct,59,4.2,1-Oct-13
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),13-Oct,31,3.7,1-Oct-13
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),13-Oct,33,3.8,1-Oct-13
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),14-Oct,44,4.1,1-Oct-14
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),14-Oct,39,4.2,1-Oct-14
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),14-Oct,37,2.5,1-Oct-14
iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace,American (Traditional),14-Oct,51,3.6,1-Oct-14
nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,American (Traditional),14-Oct,49,4.1,1-Oct-14
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),14-Oct,59,3.7,1-Oct-14
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),14-Oct,23,3.5,1-Oct-14
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),14-Oct,17,2.8,1-Oct-14
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),14-Oct,46,3.4,1-Oct-14
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),14-Oct,35,4.4,1-Oct-14
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),14-Oct,72,4.3,1-Oct-14
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),14-Oct,78,4.6,1-Oct-14
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),14-Oct,41,4.8,1-Oct-14
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),14-Oct,78,4.1,1-Oct-14
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,American (Traditional),14-Oct,308,3.9,1-Oct-14
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),14-Oct,19,4,1-Oct-14
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),14-Oct,66,3.9,1-Oct-14
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,American (Traditional),14-Oct,180,3.8,1-Oct-14
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),14-Oct,36,3,1-Oct-14
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),14-Oct,24,3.9,1-Oct-14
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),14-Oct,96,3.8,1-Oct-14
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),14-Oct,48,2.3,1-Oct-14
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),14-Oct,27,4.1,1-Oct-14
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),14-Oct,31,4.2,1-Oct-14
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),14-Oct,26,3.7,1-Oct-14
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),14-Oct,65,4.1,1-Oct-14
#NAME?,MGM Grand Buffet,American (Traditional),14-Oct,25,2.9,1-Oct-14
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),14-Oct,19,3.2,1-Oct-14
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),14-Oct,40,4.3,1-Oct-14
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),14-Oct,55,4,1-Oct-14
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),14-Oct,146,2.7,1-Oct-14
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),14-Oct,40,3.8,1-Oct-14
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),14-Oct,86,4,1-Oct-14
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),14-Oct,37,3.8,1-Oct-14
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),14-Oct,36,4.1,1-Oct-14
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),15-Oct,48,4.1,1-Oct-15
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),15-Oct,30,4.3,1-Oct-15
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),15-Oct,33,2.5,1-Oct-15
iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace,American (Traditional),15-Oct,53,3.9,1-Oct-15
nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,American (Traditional),15-Oct,63,4,1-Oct-15
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),15-Oct,50,3.8,1-Oct-15
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),15-Oct,28,3.2,1-Oct-15
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),15-Oct,26,3.1,1-Oct-15
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),15-Oct,67,3.1,1-Oct-15
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),15-Oct,29,4.1,1-Oct-15
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),15-Oct,118,4.5,1-Oct-15
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),15-Oct,104,4.5,1-Oct-15
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),15-Oct,54,4.6,1-Oct-15
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),15-Oct,65,3.6,1-Oct-15
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,American (Traditional),15-Oct,298,4,1-Oct-15
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),15-Oct,24,4,1-Oct-15
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),15-Oct,68,3.7,1-Oct-15
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,American (Traditional),15-Oct,172,3.5,1-Oct-15
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),15-Oct,32,3.6,1-Oct-15
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),15-Oct,48,3.9,1-Oct-15
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),15-Oct,90,3.8,1-Oct-15
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),15-Oct,34,2.3,1-Oct-15
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),15-Oct,29,4.3,1-Oct-15
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),15-Oct,34,4.3,1-Oct-15
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),15-Oct,42,3.5,1-Oct-15
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),15-Oct,33,4.3,1-Oct-15
#NAME?,MGM Grand Buffet,American (Traditional),15-Oct,45,2.5,1-Oct-15
mDR12Hafvr84ctpsV6YLag,Mr Mamas,American (Traditional),15-Oct,136,4.5,1-Oct-15
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),15-Oct,23,3.4,1-Oct-15
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),15-Oct,32,4.3,1-Oct-15
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),15-Oct,65,3.5,1-Oct-15
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),15-Oct,106,3.3,1-Oct-15
